transaction_id,created_at,premium_amount,premium_currency,charged_party,status
7d27ed11675e60f2e3e41115e9b93422,7/1/2025 15:30:03,9.31,EUR,getland,processed
7d241b2e20380c9a3c9809ce54148105,7/1/2025 11:25:10,4.88,EUR,berlinre,processed
7cdc7f07dad4af054a7a2910116aa837,6/2/2025 2:21:54,1.61,EUR,dronant,processed
7cc223db7adbf9353749c19e19ffde73,6/1/2025 7:17:59,7.98,EUR,getland,processed
7cad66a07e7a71708d604baea64a6b84,7/6/2025 21:37:10,3.3,EUR,liadigital,processed
7c943ebd6ac2d81be95d9e0a94559f36,6/21/2025 12:56:40,5.65,EUR,getland,processed
7c5d635d6b2fea5738b1e875e8f5c64e,6/11/2025 6:08:59,5.78,EUR,dronant,processed
7c499c383482f746b8e7f26ffb9b841f,7/1/2025 19:00:09,5.76,EUR,dronant,processed
7c2d61c31093fcc4e2ecef470d946d01,7/1/2025 13:34:23,4.75,EUR,berlinre,processed
7bfc0b85ac0f9319cd945ef36ddd99d3,8/1/2025 22:47:30,5.69,EUR,dronant,processed
7bf636b47d9913ca934d323b0c723d9a,6/1/2025 20:12:15,9.81,EUR,getland,processed
7bd7de78acdd967ae8c6f4cce519b13d,6/2/2025 2:27:03,0.9,EUR,berlinre,processed
7badf3180f4bb0ba61c2c94a0518c481,7/1/2025 14:19:27,4.56,EUR,getland,processed
7b4f9a75cd3270fcf21e54c98ac68bcd,6/7/2025 14:12:41,13.3,EUR,dronant,processed
7b25d50c75add2c34f75fe3e7e98b748,7/9/2025 20:25:08,3.51,EUR,dronant,processed
8651abd2e867f78b14df1715b3aeafbd,6/6/2025 22:15:55,5.1,EUR,liadigital,processed
7b1d804d3d9d31d87c44410bf6294616,8/1/2025 19:36:55,1.62,EUR,berlinre,processed
7b134b9506ffb059862eb186cbebb9cf,6/2/2025 3:42:35,6.3,EUR,dronant,processed
7b0a21f9642dcc49710933175c6e2c6a,6/1/2025 21:16:08,5.93,EUR,liadigital,processed
7b09e5cf09edb838d2dcfcf274459b72,6/1/2025 17:37:32,0.84,EUR,berlinre,processed
7af2a33a757d9a7117bbadfb0fc1b12c,6/7/2025 5:08:20,6.22,EUR,dronant,processed
7adf45967eb8fcd45e683f9a44af0c54,6/7/2025 4:08:33,5.05,EUR,dronant,processed
7acf7ca6e09394f6f137ce9a44a45c1c,7/1/2025 23:57:18,4.8,EUR,liadigital,processed
7aa984371c2d7daea3bf93d505dfbb79,7/5/2025 15:06:02,3.58,EUR,dronant,processed
7a87a3a25ba9161c30d96639a0ee800c,6/19/2025 17:53:52,16.2,EUR,dronant,processed
7a58ddfe76d1143df9fa70607ac34379,7/5/2025 22:10:54,4.77,EUR,liadigital,processed
7a40665f7f1ca5dbdac94258ee71479f,6/2/2025 0:10:42,6.38,EUR,dronant,processed
7a3b80c683bec20e03c96e6b5074092d,6/5/2025 8:52:16,3.58,EUR,dronant,processed
7a34780f72b0400f3a631ebc759cd98d,6/1/2025 22:48:22,8.73,EUR,liadigital,processed
7a1cfc4c42b6a54ff90d4663ddaf67a4,6/20/2025 21:41:07,2.62,EUR,dronant,processed
7a1172ec26238648fc875b0c3e8366e0,7/1/2025 10:36:43,5.76,EUR,liadigital,processed
7a116c62d7b9c6255503515995272af3,8/2/2025 13:59:38,5.64,EUR,getland,processed
79ec96363b97d72aa723a93dd2bb8c83,6/9/2025 2:50:26,6.07,EUR,dronant,processed
79cc14c392b3f7a3cdf52769e50a1953,6/23/2025 11:03:08,6.34,EUR,dronant,processed
79c7e50c987a95df4724b822c508b3b4,7/1/2025 10:53:51,6.45,EUR,getland,processed
79c07083f26814c9dfe993580586bd84,8/3/2025 20:06:33,6.52,EUR,dronant,processed
79b0f428e20e79bdc7bc8f6dc42f2311,8/1/2025 18:07:58,3.49,EUR,dronant,processed
7959cc2dda6319143476f5d9615ee0bd,8/1/2025 16:08:23,1.96,EUR,dronant,processed
7958e6a8ff580accec131209576b8684,6/5/2025 19:19:00,4.58,EUR,liadigital,processed
793ffb3cb8d8c065a255cbbee262586a,6/6/2025 21:59:05,5.4,EUR,berlinre,processed
792452fa7d70ded166f63fd5ea69f44e,6/1/2025 15:16:22,6.5,EUR,liadigital,processed
790f6b463a43275db0a7077c9b136b04,6/20/2025 15:14:07,7.5,EUR,berlinre,processed
78fb1884568c3ac22fd2dd0e522b43e8,6/22/2025 22:13:11,5.64,EUR,dronant,processed
78f975910193fe02be6529a04b884133,7/10/2025 19:39:38,1.65,EUR,dronant,processed
78e9afa292753f3280440e219c9330f8,6/1/2025 11:10:47,4.45,EUR,dronant,processed
78a8db6d4f41f9da3555d121ea0ea14b,6/18/2025 11:21:13,4.67,EUR,berlinre,processed
78a51fba429688685332a607ace90db5,7/3/2025 16:07:12,35.24,EUR,dronant,processed
789a6df64d5275fd8d127e8760bca51d,6/1/2025 8:12:47,4.13,EUR,getland,processed
78952c8380af4c59f8a5761487568419,7/1/2025 9:50:03,6.49,EUR,getland,processed
788e57039ab12f0ee8c608ad2843cd43,7/1/2025 13:04:46,4.03,EUR,dronant,processed
7871d50fa4ac07edff9751b42f6ef2b7,7/1/2025 8:15:22,5.97,EUR,getland,processed
784155a747b2719992e7bd84e3eb34b9,7/2/2025 2:29:50,41.65,EUR,getland,failed
780af41fcd3498a0a1b2d6d0c2c0bd4e,6/1/2025 7:49:18,4.51,EUR,liadigital,processed
780057bf5f00c0308def4865726b6f55,6/15/2025 18:30:23,1.53,EUR,getland,processed
77dcaf65116a9a21369f178b24ed4342,6/23/2025 19:41:09,1.81,EUR,liadigital,processed
77d5937536f71b39ce4f489e01fbe450,6/1/2025 21:54:00,15.08,EUR,dronant,processed
77d06c5775e06e9d9ea6d108680108b8,6/15/2025 15:27:58,11.21,EUR,liadigital,processed
77a8c1857d1dffde8437902f2907e8d8,6/12/2025 4:20:42,9.34,EUR,dronant,processed
776fecea8fbb6162b093340362f086d6,6/9/2025 5:51:29,5.01,EUR,liadigital,refunded
7759e657e096aedf35b6e8447a6106f5,6/1/2025 8:29:45,5.3,EUR,getland,processed
7707c086527487cc5b8d6d9f5251b81e,8/1/2025 23:16:23,7.81,EUR,dronant,processed
76fff9235e47b84706e73034464439d5,7/1/2025 13:38:01,4.25,EUR,dronant,processed
76d19f8f4f0c931bc4ffdacc0395183e,6/1/2025 23:04:07,5.88,EUR,dronant,processed
76b5dc782c757db30675e3bfb646f3c5,6/1/2025 5:56:08,4.78,EUR,getland,processed
76b4201ebc05c8024d3e553c3b580ed2,8/2/2025 17:27:25,7.23,EUR,dronant,processed
76aeceb8f6360572773a6d72c23967a1,6/2/2025 8:17:47,8.86,EUR,liadigital,processed
76a89675386a215fd05f77f1244f972f,6/17/2025 22:07:28,1.74,EUR,liadigital,processed
7696729d3da11b3b681515c12e22f711,7/1/2025 11:42:52,5.65,EUR,getland,processed
768ff1595b22bf3adf9e40b8f5646885,7/3/2025 21:16:35,6.71,EUR,liadigital,processed
767c384893432fbac39fd71dd878cf9f,6/20/2025 7:11:09,3.9,EUR,getland,processed
766d87bb7767f44b1aa18564b3fee26e,6/22/2025 4:58:46,6.44,EUR,berlinre,processed
765ed140f30269b34801cfc48ed30685,8/3/2025 22:02:29,39.89,EUR,berlinre,refunded
765cf47f9c8c5929c1602f2a538269a5,6/2/2025 8:32:24,8.33,EUR,berlinre,processed
763827c6b8d841501194410aef25c64f,7/1/2025 13:32:32,8.03,EUR,getland,processed
761ed5b50570c9fa582f3620020f792e,8/1/2025 14:31:02,9.03,EUR,getland,processed
7613aada434cbc9822d5b7685d72da44,8/1/2025 20:37:53,8.56,EUR,liadigital,processed
7610d4af1e0096939f63a5969c436093,6/1/2025 19:52:16,1.17,EUR,liadigital,processed
76030b2e465e3d3a0d73de6f1b2a009e,6/6/2025 10:54:39,6.8,EUR,liadigital,refunded
75e5f951e60da91fe388bcac09d2d0ff,6/4/2025 3:51:50,5.92,EUR,dronant,processed
75c70b260b2e40d2c44991b7728b8f38,6/16/2025 8:13:53,10.23,EUR,getland,processed
75a7a9103fbdd97717547efd6e325bdf,6/16/2025 18:36:53,66.68,EUR,dronant,processed
759c856b1733e23f85b23f1288020f8e,7/1/2025 15:01:57,6.15,EUR,getland,processed
759c4b861e21af71d4133ee3d018f950,8/1/2025 17:29:26,5.89,EUR,getland,processed
758f1e632af12be5ffcb68f76139fe67,6/5/2025 15:39:46,1.99,EUR,getland,processed
758bf021381aaacc60033d04b17ca924,6/15/2025 16:39:28,7.17,EUR,dronant,processed
756d0653196b8c015527d36de4d5fe88,6/2/2025 0:31:37,6.99,EUR,dronant,processed
754a40089124958de935e829149fc33a,7/7/2025 14:03:55,5.3,EUR,dronant,processed
75360c8e0f1caa7256bf72a07c5b56d5,7/3/2025 16:47:55,1.13,EUR,liadigital,processed
7520ee0f7642ac85f275b2a932130ab5,8/1/2025 22:18:38,1.25,EUR,berlinre,processed
7506972cf965b25a3a5b4017e2283b99,7/1/2025 7:19:50,2.44,EUR,berlinre,processed
7504d227421d896e8c1d9c14bf17e276,7/1/2025 13:33:07,9.17,EUR,getland,processed
74ee75b564952383f90e9533df25500d,6/4/2025 3:31:53,6.22,EUR,dronant,processed
74e8910628915190283dfa5d3f38f5f3,7/4/2025 18:54:24,31.32,EUR,getland,processed
74d995132c090942334c956276e66e5b,7/2/2025 1:24:30,1.47,EUR,dronant,processed
74c571e35df0f33b6574b70ffd4802b8,6/2/2025 1:44:22,8.13,EUR,getland,processed
74ba1e55932f6982cbb457a6b9378ae6,6/9/2025 20:07:45,1.44,EUR,liadigital,processed
7495adf649982346f56af83b54dbd83f,6/12/2025 22:02:05,47.05,EUR,liadigital,processed
747b81b2cd46d14c437accea3f5878a2,8/1/2025 21:26:14,6.28,EUR,getland,processed
746f432902ae9c68cd9cdab66155e09c,7/1/2025 7:52:11,5.58,EUR,dronant,processed
746c55c48b16608f37fbf8e1639a3914,7/1/2025 21:41:36,5.51,EUR,dronant,processed
745e9129f3b0af8082068962cc187190,6/8/2025 4:05:58,6.21,EUR,getland,processed
744daf6e7a2dd3e0ac69adb173446a8a,7/4/2025 21:00:37,6.59,EUR,getland,processed
742e115160cde7beb0b8d4080370fa77,8/1/2025 18:16:15,4.75,EUR,dronant,processed
741a6cf0d2d11bad5e3c55f6ad12f321,6/20/2025 14:08:31,5.01,EUR,dronant,processed
73edd0b652922b7969e913fb3c79e566,7/1/2025 10:40:38,5.47,EUR,dronant,processed
73e1654a99cc1efda0c97e5d0e4c3277,6/1/2025 9:04:36,4.85,EUR,liadigital,processed
73d6fdae7933fd7bb3920d0bee04898c,8/1/2025 16:58:43,1.53,EUR,berlinre,processed
73cb587fefe7d30815794c0b2b635831,6/1/2025 18:51:17,11.19,EUR,dronant,processed
73acba8f0d12043159b21fcdfce63eef,7/9/2025 18:13:36,6.23,EUR,dronant,processed
73a7a3c663e0ac33b8362e8aa46be706,6/16/2025 6:49:48,4.62,EUR,berlinre,processed
73930f54b14cd3a612f18e6f4a496ab3,7/5/2025 18:50:32,8.63,EUR,getland,processed
73852c1ac1f5f5e149fbe0dcbf9fb73c,6/16/2025 19:53:58,2.68,EUR,dronant,processed
735d723c4a74d2cbc34844385a5c4c4f,7/5/2025 21:49:56,7.71,EUR,dronant,processed
7352fd04f618df80c1d774acc867fdc9,7/1/2025 8:34:23,6.88,EUR,liadigital,processed
732fc5e1a86f8f4385c14ede2b48ebf7,7/5/2025 16:43:13,6.41,EUR,dronant,processed
7323192cef7b08fa1f0c59c2d71f0b4f,6/15/2025 13:39:12,5.58,EUR,getland,processed
730d7e853e870be36ab61277852ac5a0,6/15/2025 12:49:36,8.32,EUR,liadigital,processed
72fe1800732c3ac512e05853ea110232,6/14/2025 15:40:27,5.25,EUR,liadigital,processed
72d9e0b1231fe0cfda20e1fb162ce1f7,6/2/2025 3:36:49,1.51,EUR,berlinre,processed
72b33ec1e07e8baf63336187aa9949d2,6/1/2025 13:57:08,7.06,EUR,dronant,processed
72b1a60be5462c5f29a76f539df9e026,6/8/2025 9:26:24,6.39,EUR,getland,processed
72b02bc25d4716d9fa850d71f2ebf06a,8/1/2025 17:25:08,5.19,EUR,getland,processed
9186eeba50f742c6341b0680b71392c0,7/1/2025 10:44:23,5.83,EUR,liadigital,processed
72a71bb3ddfd142bf98bcf71593e7173,8/1/2025 20:32:59,12.5,EUR,getland,processed
726e7993e8c2fcc0a12fc00f374c0a6e,8/1/2025 22:00:03,6.87,EUR,liadigital,processed
726da85c97e7197c63e2401445112b52,7/1/2025 8:57:38,5.4,EUR,dronant,processed
7246eae30db18ab1c3e6b9db481cb0f0,6/10/2025 4:59:22,5.26,EUR,dronant,processed
722a87444f0e4ca3ff0b7434e1a8e4b4,8/1/2025 15:20:31,1.34,EUR,berlinre,processed
72181ea32f1ebe75b4197a70e1cecdc4,6/15/2025 8:56:59,3.98,EUR,berlinre,processed
71bc044a4637ca8a3861e0c964f1cf1a,8/1/2025 21:19:19,2.37,EUR,dronant,processed
71b87beffc0dedd531fc3b8e15a50ef8,8/1/2025 14:53:27,1.77,EUR,berlinre,processed
7195772c6ff554f7608876c185517bbc,6/3/2025 9:48:45,3.88,EUR,dronant,processed
7193326dc72cc478b4d8109c1f7aca54,7/1/2025 11:36:13,17.61,EUR,getland,processed
71752e3870b29da52de670ee82cfa3e4,6/7/2025 3:35:52,3.86,EUR,dronant,processed
71200d863b9af6412f0847de622aa0fc,7/1/2025 13:38:57,8.73,EUR,getland,processed
70fb0081795e1c3b5e59e686d3c5a64a,7/5/2025 16:05:11,5.53,EUR,dronant,processed
70e07ce9d5ab35c36b606a4cb385e0a1,8/1/2025 19:00:54,1.43,EUR,getland,processed
70db16aa529507e24bfcd3ed46858acf,8/1/2025 20:43:13,5.47,EUR,berlinre,processed
70d4a84aba4d3ada29c3da30ce8fd18b,6/12/2025 16:19:05,7.08,EUR,dronant,processed
70a8b0a13544de334d4f29e17598f48b,6/6/2025 12:56:31,7.76,EUR,dronant,processed
707bd832c90a230985685aebc97130c5,6/1/2025 16:13:05,6.31,EUR,berlinre,processed
7072f0fe7d1f83d25af09e1c8c4b54d0,6/2/2025 1:19:50,23.08,EUR,berlinre,processed
70608e563ad946a6e355e4cbe48b3a2a,8/1/2025 17:32:19,5.16,EUR,dronant,processed
706063e4cf58cca6f8850d4a0702d5e9,7/1/2025 13:41:59,3.5,EUR,liadigital,processed
701f22d93e583fa20dd707a448f69bca,8/4/2025 20:03:40,6.39,EUR,liadigital,processed
700c5b1c5a94e391320e90adb3294525,6/21/2025 3:37:25,7.66,EUR,liadigital,processed
7002fd8755af3c8b657c4ea38ce9e68e,6/1/2025 14:52:33,5.78,EUR,liadigital,processed
7001aeb69213113e7464350a1031aa1f,8/3/2025 21:24:14,4.37,EUR,dronant,processed
6ff86416d2ad38f0444037175d5ec18b,8/1/2025 21:29:45,5.06,EUR,liadigital,processed
6ff61e844a5b1c84bf20711315b8173d,7/1/2025 7:47:25,4.17,EUR,berlinre,processed
6fe57d696729a415b8d8170bf40fce4e,6/7/2025 11:49:03,4.81,EUR,getland,processed
6fe425642c8c17a2d3318553874684e8,6/1/2025 11:52:41,6.08,EUR,liadigital,processed
6f6729699afdaf77023c5ca060cd7997,6/1/2025 18:23:52,5.2,EUR,berlinre,processed
6f57a171659e625def727fabe01c93ed,7/6/2025 14:01:27,3.76,EUR,getland,processed
6f3e082a7ca1178d16ad0da82dad37f3,6/22/2025 22:24:48,3.55,EUR,dronant,processed
6f2283adc502dccd82dd3aaec8cbb1d2,7/10/2025 15:59:54,0.93,EUR,berlinre,processed
6ed5e317fd26e926be47b43e5b425103,8/1/2025 17:07:22,5.87,EUR,dronant,processed
6ec3ab868f100f924fb1b22063506cbf,6/19/2025 21:40:03,1.37,EUR,liadigital,processed
6e8ae5874e1c04a5c59d74ce50ce3a6b,7/1/2025 16:07:58,6.02,EUR,liadigital,processed
6e6dcb06b1413103212fc7807cbb2e72,7/1/2025 10:13:06,7.38,EUR,dronant,processed
6e56e9543e1aa821bf84140158b380f7,6/2/2025 0:37:46,0.8,EUR,liadigital,processed
6df53fb54d6adc14bfa7561012b84e2f,6/10/2025 11:31:04,6.12,EUR,liadigital,processed
6df405f1c221170f79cf882d90f8dd9f,7/6/2025 13:33:50,38.03,EUR,getland,processed
6dd6d78a927b0f3e0915726099e5336e,6/12/2025 7:43:19,3.56,EUR,getland,processed
6db31a9e5f9608489a303f3352c26d8f,8/1/2025 16:28:38,6.22,EUR,liadigital,processed
6d8e109bbbd684564c1e53751ae5203c,6/1/2025 7:40:30,3.81,EUR,berlinre,processed
6d80bdf100d04aa83f6317d96d914c23,7/1/2025 9:51:28,5.98,EUR,liadigital,processed
6d61970726da19cfa7dfb56ec237f4b6,7/9/2025 17:30:00,3.39,EUR,liadigital,processed
6d5fdb95eb2997ed0689c8fb3e25fcb3,7/7/2025 20:19:01,5.32,EUR,dronant,processed
6d5fbcd59eac058206118611883ddbcf,6/4/2025 10:32:17,4.69,EUR,dronant,processed
6d53b3c95f260359d78bc236f0fd5f2c,6/2/2025 5:09:53,5.16,EUR,dronant,processed
6d1ee1a43a1fee5564efe2b6ec35cd40,6/9/2025 5:50:47,6.01,EUR,liadigital,processed
6d12119a4e82effde75b7aa7191b5683,7/1/2025 9:04:32,6.81,EUR,berlinre,processed
6d0c15af14516bcb94f36004a2636303,6/14/2025 10:11:40,5.68,EUR,dronant,processed
6cf7821565345ab642f87753081aecdb,8/1/2025 17:53:16,14.75,EUR,dronant,processed
6cef2931fa1e95cee49c5b6d19289c7b,6/6/2025 19:30:47,9.98,EUR,dronant,processed
6ce813211616fc0d65d8b758cec2a479,6/1/2025 8:14:26,9.11,EUR,dronant,processed
6cd3e797b7044ed3cbc05f265196190a,6/6/2025 7:45:55,6.27,EUR,berlinre,processed
965c272cdf1b8b45c12bbbb658d5ae18,6/2/2025 0:18:30,12.92,EUR,dronant,processed
6cd05829c42cf392318f91810e053d11,6/16/2025 20:55:09,6.15,EUR,dronant,processed
6c88253e7c9e83863849476bc4e9e3e3,8/1/2025 18:42:30,7.91,EUR,liadigital,processed
6c5064e03335bcbe6e1f06da4f81dab3,7/7/2025 21:41:51,10.75,EUR,berlinre,processed
6c4bf7332a14147a81a0ac4ed6b4ba39,6/1/2025 23:24:53,1.47,EUR,getland,processed
6c49be9089d2fd3356848f28934d5094,7/2/2025 4:38:18,4.91,EUR,liadigital,processed
6c3473f057d0a3039287f985336d05b7,7/1/2025 14:13:16,6.29,EUR,berlinre,processed
6bfee6f7eef0f8f8624400357ebe2e97,6/2/2025 2:26:01,28.45,EUR,dronant,processed
6bf7038a79f07adc43e9cfeb4e978ed7,7/2/2025 2:51:27,6.59,EUR,liadigital,failed
6bedeaa577e43b59664e090fc858b690,6/9/2025 12:40:27,3.96,EUR,liadigital,processed
6be6c7689adfd89fdac89ebe87f202c7,8/1/2025 15:51:30,4.88,EUR,berlinre,processed
6bdfcb9a15d7ac7508cb522909affbde,7/2/2025 1:50:40,5.9,EUR,dronant,processed
6bcf70c6433b62961a1cef05ad6e317d,6/2/2025 15:00:06,31.42,EUR,liadigital,processed
6bbad21e61133bd02c3a6e574ba8e537,7/1/2025 11:11:23,6.02,EUR,berlinre,processed
6b984465f7f6ef68a917d5b1a0aef8ad,7/1/2025 11:27:28,8.6,EUR,liadigital,processed
6b98013507beceda61b3b76a0aacb9eb,7/8/2025 4:27:59,47.34,EUR,getland,processed
6b879715b31651097e98a30ebe8dff4c,6/3/2025 12:46:12,3.81,EUR,liadigital,processed
6b75bfadfdb1773c74a24381e83b4943,7/1/2025 4:04:37,4.9,EUR,berlinre,processed
6b6e6ecfe70338a5cd0cf842bec055d6,8/2/2025 18:37:39,7.55,EUR,liadigital,processed
6b6a377848075405a06bfbf461e53a19,7/1/2025 9:40:08,5.73,EUR,liadigital,processed
6b64fbe769e2ef23cb9cf277cae426cd,7/8/2025 18:18:16,4.8,EUR,getland,processed
6b3e822dbd089d21bf06c92a58f9dbb2,7/1/2025 10:06:38,6.54,EUR,dronant,processed
6b38fc222dc614915457cebbf35c0fae,7/2/2025 0:14:34,3.45,EUR,dronant,processed
6b3627d722b44d4714af88786d56f7fd,6/13/2025 8:35:18,7.37,EUR,berlinre,processed
6b243b48ca3218c9186bb253cc944982,8/1/2025 16:57:38,4.7,EUR,dronant,processed
6b0709fe102b54d9ad052b59f4d0cc2d,7/1/2025 5:12:38,5.19,EUR,dronant,processed
6b0087b90bbc6dc51104c9e4038c49b0,7/1/2025 20:47:17,25.29,EUR,dronant,processed
6af02290693e66d28584bd5bd911eadc,7/2/2025 1:08:56,6.0,EUR,berlinre,refunded
6adcde0c119dbb58eacfd37eb6f92c3f,6/1/2025 10:56:02,7.24,EUR,dronant,processed
6abeecc2ac7d1b0ca78cad226ac69ba4,7/1/2025 9:04:55,5.77,EUR,dronant,processed
6abd52be1a8b04ca20e6a0551f9459e3,6/1/2025 22:13:27,11.36,EUR,getland,processed
6a9f9b9660139df716e22b0d1281b461,8/1/2025 18:43:05,7.25,EUR,berlinre,processed
6a791b86cce89714002c225b8c1355a9,7/3/2025 19:31:30,27.75,EUR,dronant,processed
6a5c7dbbced1f7ce3cdd2da166f657b2,6/17/2025 21:55:15,1.54,EUR,berlinre,processed
6a5038dec268a681cb1bb74c019ad7a5,9/1/2025 2:12:41,1.06,EUR,berlinre,processed
6a3bb06cfa26c3a786d13371d0d3bcac,6/2/2025 3:10:39,6.9,EUR,berlinre,failed
69cfab38e60a652ea2d4edb6645c8346,7/1/2025 18:54:23,6.39,EUR,berlinre,processed
69c3b9f17bfcb61878bb2c1dcd6cd9a4,7/1/2025 20:47:28,6.67,EUR,getland,processed
69aff9e9fe8d3b641e4f331bb3df93a9,8/1/2025 17:01:45,2.21,EUR,berlinre,processed
69afccdd21811a9e9b606a39677e915a,6/2/2025 7:42:31,5.25,EUR,berlinre,processed
699bb39c8e9f2d1d2c2019eb394327db,7/1/2025 22:48:53,1.64,EUR,liadigital,refunded
693de300f3088e2a912e324cccd69c2b,6/3/2025 22:25:04,4.28,EUR,dronant,processed
693b3d05e3a16141b8b8f81bb62ad392,7/1/2025 13:14:57,3.59,EUR,berlinre,processed
692016fd8561aa550faa98b0b54c923b,7/1/2025 7:54:48,5.24,EUR,liadigital,processed
691f807ddb93e03d0df3f46d7b960f0f,8/1/2025 14:23:56,9.13,EUR,liadigital,processed
6904733397f0c295dbb5375747f87dab,7/1/2025 17:41:40,5.68,EUR,getland,processed
68e0f34b90e102c760e0b129a19d7a6f,6/1/2025 7:18:28,4.35,EUR,dronant,processed
68b35d2081c52914eb367b2d57f2ba3f,6/1/2025 5:42:44,10.82,EUR,dronant,processed
68a5731238eb693c774219af9403df40,8/1/2025 23:19:33,1.78,EUR,dronant,processed
6888208c793a3b2d931b2b0987a15693,6/1/2025 6:49:37,6.44,EUR,liadigital,processed
6879bdf53dd09d68c8382107196405da,6/1/2025 8:01:21,4.16,EUR,getland,processed
687924a5109a022892c738da60bc355e,6/2/2025 16:23:02,1.33,EUR,dronant,processed
686e7f6916c4baad6e2503868abf7249,7/9/2025 15:48:38,-7.52,EUR,berlinre,processed
68621e9966b0a36af65c24907142a524,7/1/2025 10:55:28,4.84,EUR,liadigital,processed
685a87baa20aa73b1ad4733122010f3f,7/1/2025 8:02:44,3.43,EUR,liadigital,processed
6851487fddf48e51d3013d9d31146b08,7/1/2025 10:38:45,5.7,EUR,liadigital,processed
68424e28ee4c484a45e3da218169bf13,8/2/2025 21:11:55,11.25,EUR,dronant,processed
6837fcbf197554f8a07e3cb85abec27d,7/3/2025 14:48:34,3.41,EUR,getland,processed
682dbb1630f6ac36fa4a4668566f65f4,6/2/2025 0:25:26,1.24,EUR,liadigital,processed
680ac947b17f92c30f0fa0173fc98d37,8/1/2025 16:53:36,5.04,EUR,berlinre,processed
6805647e66c0f5ad3aeca0fff887ac69,7/8/2025 21:16:58,9.3,EUR,dronant,processed
680194be3f4cc9a78890ae9a57fc51bc,7/1/2025 14:07:20,5.91,EUR,liadigital,processed
67fe55d51483f88ad8600660bc3262c0,7/1/2025 10:43:25,5.44,EUR,liadigital,processed
67fc7e79d743582afc3f65abef07820e,6/1/2025 13:38:48,8.7,EUR,berlinre,processed
67f33dff1cb33007dcff82610ece607d,8/1/2025 22:13:28,4.84,EUR,getland,processed
67f1d5792237721c0fedfad9ae582462,6/17/2025 13:11:55,5.94,EUR,getland,processed
67e8a94638134241510aed3ca7fc6f61,7/1/2025 5:24:02,3.41,EUR,dronant,processed
67e54757006547c30a90460935b96efb,7/1/2025 15:39:47,3.51,EUR,getland,processed
67e10f5b4020e028590340efd185d3d7,6/16/2025 4:36:59,3.52,EUR,liadigital,processed
6790ab6fb599213a13e1954ce0d8dd81,6/23/2025 12:06:23,5.83,EUR,dronant,processed
67702b234a39c75550c8916a9687fa9d,8/1/2025 17:43:13,5.95,EUR,dronant,processed
9db387d7911b5808bdbd505823f74512,6/21/2025 20:09:41,5.35,EUR,berlinre,failed
676ce528bd59460da59887e80fa2920b,6/21/2025 14:13:20,6.7,EUR,liadigital,processed
6724ef49b0f8f60c64dadd0d688a1fac,6/6/2025 10:06:28,5.86,EUR,dronant,processed
671b879216a3600e1ca26a89debc0117,8/1/2025 15:32:03,1.38,EUR,dronant,processed
670f0406e8167588e3b5d9d7fe191f62,6/22/2025 19:24:28,0.75,EUR,liadigital,processed
66aec1d7f94707932f4308b512c84b1c,6/2/2025 12:31:25,6.76,EUR,dronant,processed
6691b5baeaa820d33fb59551fb0f940d,8/1/2025 19:03:52,7.72,EUR,berlinre,processed
668f714df26b146a6ec8780b54124866,6/19/2025 16:16:54,6.86,EUR,dronant,processed
6686781e925a4cd197ba0996326383b0,7/1/2025 13:10:18,3.82,EUR,getland,processed
6667e09ac494648538c68b25670c3b59,7/7/2025 15:56:28,4.75,EUR,berlinre,processed
664a331db55ce71158579a4c5a8e24d9,7/5/2025 15:14:21,1.16,EUR,berlinre,processed
6633289e0c99dfe516d0384046156e24,7/1/2025 10:23:54,6.16,EUR,berlinre,processed
9ee46b6ce392933f1e253a55b7ee69ed,7/3/2025 14:01:13,6.67,EUR,liadigital,processed
663118c7b3717c59893b98835fea396b,8/1/2025 13:16:15,4.25,EUR,berlinre,processed
662430042c546bec32a22bf0f8c52ebd,7/1/2025 20:20:09,24.37,EUR,dronant,processed
65fa7bfdcf15a98952f23d917d7b89bb,6/17/2025 18:25:55,4.02,EUR,berlinre,processed
65f33dbc9e5bf05aa71b0c82365f5326,8/1/2025 13:46:49,8.29,EUR,dronant,processed
65c0ec1e75433da7e586e3c69d2df393,8/3/2025 18:50:29,3.51,EUR,getland,processed
65966b433d82c36de9571323a5f04815,6/20/2025 16:57:17,17.33,EUR,dronant,processed
6587406a2f2858ad6d251f913678b1d4,7/1/2025 16:49:20,4.83,EUR,berlinre,processed
6540ecf27de85cbcc6c435d9392c437f,6/4/2025 6:05:58,5.27,EUR,getland,processed
652223507a415b2ef9747dd8802f695c,6/5/2025 8:24:15,6.67,EUR,dronant,processed
651fe5dd4e4c3d0f43628244c4cffa3e,6/1/2025 5:02:46,8.86,EUR,liadigital,processed
64f4f82907785f8c2e2c017940df4213,7/1/2025 8:45:58,6.04,EUR,dronant,processed
64d79d0d8c4b3f07d57e136f98fc5035,7/1/2025 16:08:09,6.77,EUR,liadigital,processed
64cab55a56bafdbcaaaac6bcbc748061,8/1/2025 8:49:40,9.56,EUR,getland,processed
64ad22093db207626b29ed9dddea1fa5,6/19/2025 15:48:32,5.93,EUR,dronant,processed
64a3a185ab8c9fa797e4d99ca87be6f7,6/2/2025 3:02:23,4.5,EUR,liadigital,processed
6498a9a09c6cd161dfc61065f6fe7f1d,6/1/2025 8:24:03,8.05,EUR,dronant,processed
